,,,,,销售收款明细表,,,,
编制单位:fengchao   起始日期：2018-04-01 终止日期：2019-01-24   数据过滤条件:        ,,,,,,,,,
收款类型,开单日期,单据编号,收款方式,收款帐户,票号,预收金额,应收金额,折扣金额,实收金额
预收款,2018-7-24,XS-000-2018-07-24-0001,,农业银行,,4223, , ,4223
预收款,2018-7-24,XS-000-2018-07-24-0006,转账,三峡银行,,1360, , ,1360
预收款,2018-7-26,XS-000-2018-07-26-0001,转账,农业银行,,2700, , ,2700
预收款,2018-7-26,XS-000-2018-07-26-0002,转账,农村商业银行,,1200, , ,1200
预收款,2018-7-30,XS-000-2018-07-30-0005,转账,农业银行,,6040, , ,6040
预收款,2018-7-31,XS-000-2018-07-31-0001,转账,农业银行,,4670, , ,4670
预收款,2018-8-1,XS-000-2018-08-01-0002,转账,农业银行,,1400, , ,1400
预收款,2018-8-2,XS-000-2018-08-02-0002,转账,农业银行,,660, , ,660
预收款,2018-8-3,XS-000-2018-08-03-0001,转账,农业银行,,1270, , ,1270
预收款,2018-8-5,XS-000-2018-08-05-0001,转账,农业银行,,750, , ,750
预收款,2018-8-6,XS-000-2018-08-06-0001,转账,农业银行,,935, , ,935
预收款,2018-8-11,XS-000-2018-08-11-0008,转账,农村商业银行,,1780, , ,1780
预收款,2018-8-13,XS-000-2018-08-13-0007,转账,农业银行,,3520, , ,3520
预收款,2018-8-14,XS-000-2018-08-14-0006,转账,农业银行,,1900, , ,1900
预收款,2018-8-15,XS-000-2018-08-15-0001,转账,农业银行,,814, , ,814
预收款,2018-8-17,XS-000-2018-08-17-0002,,农业银行,,1900, , ,1900
预收款,2018-8-19,XS-000-2018-08-19-0001,,农业银行,,1400, , ,1400
预收款,2018-8-20,XS-000-2018-08-20-0006,转账,农业银行,,1240, , ,1240
预收款,2018-8-22,XS-000-2018-08-22-0003,转账,农业银行,,978, , ,978
预收款,2018-8-23,XS-000-2018-08-23-0001,转账,农村商业银行,,1760, , ,1760
预收款,2018-8-24,XS-000-2018-08-24-0004,转账,农业银行,,673, , ,673
预收款,2018-8-26,XS-000-2018-08-26-0014,转账,农村商业银行,,1200, , ,1200
预收款,2018-8-27,XS-000-2018-08-27-0002,转账,农业银行,,3600, , ,3600
预收款,2018-8-27,XS-000-2018-08-27-0003,转账,农业银行,,980, , ,980
预收款,2018-8-28,XS-000-2018-08-28-0004,转账,农村商业银行,,1400, , ,1400
预收款,2018-8-29,XS-000-2018-08-29-0001,转账,农业银行,,800, , ,800
预收款,2018-8-31,XS-000-2018-08-31-0001,转账,农村商业银行,,1805, , ,1805
预收款,2018-9-1,XS-000-2018-09-01-0003,转账,农业银行,,880, , ,880
预收款,2018-9-4,XS-000-2018-09-04-0003,转账,农业银行,,935, , ,935
预收款,2018-9-4,XS-000-2018-09-04-0007,转账,农业银行,,1900, , ,1900
预收款,2018-9-7,XS-000-2018-09-07-0006,转账,农业银行,,1860, , ,1860
预收款,2018-9-8,XS-000-2018-09-08-0001,转账,农业银行,,1900, , ,1900
预收款,2018-9-8,XS-000-2018-09-08-0003,转账,农业银行,,860, , ,860
预收款,2018-9-8,XS-000-2018-09-08-0005,转账,农业银行,,1200, , ,1200
预收款,2018-9-13,XS-000-2018-09-13-0001,转账,农业银行,,1650, , ,1650
预收款,2018-9-15,XS-000-2018-09-15-0002,转账,农业银行,,1608, , ,1608
预收款,2018-9-20,XS-000-2018-09-20-0001,转账,农业银行,,990, , ,990
预收款,2018-9-20,XS-000-2018-09-20-0007,转账,农业银行,,980, , ,980
预收款,2018-9-22,XS-000-2018-09-22-0003,转账,农村商业银行,,4711, , ,4711
预收款,2018-9-22,XS-000-2018-09-22-0004,转账,农村商业银行,,2599, , ,2599
预收款,2018-9-28,XS-000-2018-09-28-0002,转账,农业银行,,630, , ,630
预收款,2018-9-29,XS-000-2018-09-29-0001,转账,农业银行,,1750, , ,1750
预收款,2018-9-30,XS-000-2018-09-30-0006,转账,农业银行,,1368, , ,1368
预收款,2018-10-6,XS-000-2018-10-06-0004,转账,农业银行,,1900, , ,1900
预收款,2018-10-6,XS-000-2018-10-06-0005,转账,农业银行,,1150, , ,1150
预收款,2018-10-7,XS-000-2018-10-07-0003,转账,农业银行,,1550, , ,1550
预收款,2018-10-7,XS-000-2018-10-07-0006,转账,农业银行,,1200, , ,1200
预收款,2018-10-8,XS-000-2018-10-08-0005,转账,农业银行,,1600, , ,1600
预收款,2018-10-10,XS-000-2018-10-10-0003,转账,农业银行,,1200, , ,1200
预收款,2018-10-10,XS-000-2018-10-10-0004,转账,农业银行,,915, , ,915
预收款,2018-10-11,XS-000-2018-10-11-0003,转账,农业银行,,1200, , ,1200
预收款,2018-10-11,XS-000-2018-10-11-0006,转账,农业银行,,950, , ,950
预收款,2018-10-19,XS-000-2018-10-19-0002,转账,农业银行,,1100, , ,1100
